locale,audioLanguageSlug,coreLanguageId,htmlLang,publicHomepageLanguage,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
en,bhadrawahi,5671,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bharia,5696,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,bhatri,5697,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bhattiyali,6642,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bhele,139693,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bhilali,139684,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bhili,5695,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bhogoto,53435,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,bhojpuri,5667,en,true,58,58,true,true,true,145,24,24,19,11,39,11,2,0,138,0,1,0
en,bhojpuri-nepal,145845,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,biafada,16120,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,biak,16488,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bicolano,22100,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,bidayuh-jagoi,151767,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bijago,21963,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bikol-buhinon,100255,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,bilaspuri,6363,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bilua,139762,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,bima,19537,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bimin,12286,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bimoba,5174,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,binandere,139683,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bine,11446,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,binukid,12854,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,birifor,139154,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,birifor-southern,5173,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bishnupriya,23250,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
bi,bislama,9181,bi,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,158,0,0,0
en,bisu,140169,en,true,57,57,true,true,true,123,24,24,19,11,38,11,2,0,139,0,1,0
en,blaan-koronadal,12816,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,blaan-sarangani,12815,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,blackfoot,3105,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,blin,4593,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,blowo,147081,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bobe,115239,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,bobo-madare-southern,2073,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bodo,19594,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,bogghom,158871,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bokyi,2788,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bola,10813,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bolewa,19581,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bolinao,12589,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bomu,2081,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bongo,97457,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bora,139707,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,borna-shinasha,97524,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bororo,1873,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
bs,bosnian,20581,bs,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,bouyei,3960,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bouyei-anshun,139132,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,bouyei-qianxi,185354,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bozo-jenaama,140166,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bozo-tigemaxo,139885,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,brahui,351,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,braj-bhasha,5611,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,brazilian-sign-language,1872,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,brezhoneg,158608,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bru-eastern,7371,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bru-van-kieu,185256,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,budu-koya,24092,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,budu-nita,24091,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,budza,15667,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,bugis,17645,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bugis-soppeng,185058,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bugkalot,184845,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,buglere,10601,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bukharian,6934,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,buksa,23325,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bukusu,19606,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
bg,bulgarian,1964,bg,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,120,0,0,0
en,buli,19610,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bulu,2884,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bulusu,139916,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bum,139792,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,bundel-khandi,20587,en,true,33,33,true,true,false,67,18,14,12,7,19,11,2,0,163,0,1,0
en,bungu,99933,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,buol,17373,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bura-pabir,10343,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,buriat-russia,18321,en,true,55,55,true,true,true,131,23,23,18,10,37,11,2,0,141,0,1,0
my,burmese,1254,my,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,163,0,0,0
en,burmese-common,184855,en,true,34,34,true,true,false,63,18,15,13,7,20,11,2,0,162,0,1,0
my,burmese-musselmani,24293,my,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,burmese-standard,184854,en,true,64,64,true,true,true,157,24,26,22,14,41,11,2,0,129,0,3,0
en,burun,139538,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,burunge,139544,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,burushaski,10570,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,buurak,49141,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bwamu-laa-laa,2074,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,bwazza,9491,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cabecar,140126,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
cak,cakchiquel-central,5439,cak,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
cak,cakchiquel-eastern,5397,cak,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
cak,cakchiquel-south-central,5437,cak,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
cak,cakchiquel-western,5392,cak,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
en,canela,101512,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
yue,cantonese,20601,yue,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,84,0,0,0
en,capanahua,141267,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,carib-eastern,53421,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ca,catalan-valencian-balear,531,ca,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,141,0,0,0
ceb,cebuano,12784,ceb,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
ru,central-asian-russian,20899,ru-143,true,74,74,true,true,true,166,25,28,23,18,51,11,2,0,119,0,3,0
en,central-buang,159546,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cerma,2067,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,chachi,4501,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chakfem,159392,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chakma,1253,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chaldean,20592,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,cham-eastern,19372,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cham-western,2145,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chamacoco,140087,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chamari,97720,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chamba-daka,159038,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chambeali,5652,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chamling,50165,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ch,chamorro,5379,ch,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,chara,140248,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chasu-pare,24223,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chatgaya-chittagonian-hindu,139131,en,true,54,54,true,true,true,129,23,23,18,9,36,11,2,0,142,0,1,0
en,chatgaya-chittagonian-muslim,21674,en,true,53,53,true,true,true,128,23,23,18,9,35,11,2,0,143,0,1,0
en,chatino-nopala,8282,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chatino-zenzontepec,8281,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chavacano,12791,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ce,chechen,7139,ce,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,cheke-holo,144083,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,cherepon,25991,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chhattisgarhi,6463,en,true,54,54,true,true,true,135,23,23,18,9,36,11,2,0,142,0,1,0
en,chibi-setentrional,139134,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
ny,chichewa,20857,ny,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,96,0,0,0
en,chikunda,163660,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,chilcotin,3099,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chin-asho,1181,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chin-falam,1192,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chin-khumi,1252,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chin-mun,8746,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chin-paite,5961,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chinantec-usila,97686,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chinanteco-quiotepec,8343,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chinanteco-tepetotutla,7922,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chinanteco-tlacoatzintepec,7926,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
zh,chinese-guiliu,53352,zh,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,chinese-hokkien-amoy,184515,en,true,54,54,true,true,true,118,23,24,19,9,36,11,2,0,142,0,1,0
en,chinese-qinghai,24096,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
zh,chinese-sichuan,23062,zh-CN-51,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
zh-Hans,chinese-simplified,21754,zh-Hans,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,146,0,0,0
zh-Hant,chinese-traditional,21753,zh-Hant,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,166,0,0,0
zh,chinese-yunnan-kunming,23061,zh,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
en,chingoni,20084,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chitembo,47429,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chitwan-tharu,167552,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chodri,5648,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chokwe-angola,23492,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chokwe-congo,23491,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chol-tumbala,8315,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chonyi,7343,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,chopi,8420,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chumburung,5232,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,churahi,5647,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chuukese,139129,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,chuvash,18574,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,chwabo,8426,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cia-cia,17626,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cirebon,19766,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cishingini,9316,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,clela,23874,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cofan,184472,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cogui,23924,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,col,141796,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,colombian-sign-language,4247,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,comorian-shingazidja,15903,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cook-islands-maori,176906,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,cora,8323,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,costa-rican-sign-language,4394,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
crk,cree-western,3087,crk,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,crimean-tatar,22335,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,crioulo-upper-guinea,5059,en,true,55,55,true,true,true,99,21,18,21,18,33,11,2,0,138,0,3,0
hr,croatian,1109,hr,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,98,0,0,0
hu,csango,108102,hu,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
en,cubeo,1592,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cuicateco-tepeuxila,8284,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,cun,3792,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,curripaco,141382,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,cuyonon,12773,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
cs,czech,4432,cs,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,82,0,0,0
en,daani,185232,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,daasanach,97941,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,daba,2865,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dadeldhureli,53355,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dadiya,10292,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dagaari-northern,22197,en,true,0,0,false,false,false,0,0,0,0,0,0,11,2,0,197,0,0,0
en,dagaari-southern,5188,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dagara,116416,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dagbanli,184814,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,dan,5462,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,dangali-tharu,185063,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dangi,22682,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dani-western,16447,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
da,danish,4454,da,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
en,dano,139511,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
ne,darchuleli,111588,npi,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,dargin,20644,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,dari,53400,en,true,72,72,true,true,true,207,25,28,23,17,49,11,2,0,121,0,3,0
en,datooga,14081,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,daur,3786,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,davik-kui,185003,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dawro,4633,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dayak-ngaju,172218,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,daza,3299,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,deccani,22685,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,deg,144593,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,dei,140356,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dendi-djougou,53326,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dendi-malanville,1344,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
chp,dene,97745,chp,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,deori,140367,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dera,19822,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dersim-zazaki,22684,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,desia,20863,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dhatki,10529,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,dhimal,140205,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
dv,dhivehi,53287,dv,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,149,0,0,0
en,dhodia,6548,en,true,34,34,true,true,false,63,19,14,13,7,19,11,2,0,162,0,1,0
en,dhopadhola,20521,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dhundari,24343,en,true,53,53,true,true,true,121,23,23,18,9,35,11,2,0,143,0,1,0
en,dibali,184541,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dida-yocoboue,16052,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,didinga,13644,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,digaro-mishmi,144716,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,digo,7176,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dijim-cham,53395,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dimasa,19652,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dime,140225,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dinka-agar-bor,139058,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,dinka-northeastern-padang,24267,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,dinka-rek,24273,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dirasha,4694,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ditammari,1318,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,djola-bayote,53409,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-jamsay,140535,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-mombo,140549,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-togo-kan,185246,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-tommo-so,140443,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-tomo-kan,26248,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogon-toro-so,27145,en,true,53,53,true,true,true,118,23,23,18,9,35,11,2,0,143,0,1,0
en,dogose,139072,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dogri,20651,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dolpo,140409,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,dom,175683,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dong-northern,3787,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,dong-southern,3803,en,true,37,37,true,true,false,72,19,15,13,9,22,11,2,0,159,0,1,0
en,dongissa,164768,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dongnu,3717,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dongo,140398,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dongxiang,3933,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,doondo,98033,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,doromu-koki,141569,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,doti-doteli,185061,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,duala,2854,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dubli,23342,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dulangan-manobo,173673,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,duna,140449,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,dungan,17820,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dungra-bhil,23258,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,duri,17601,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,duruma,7166,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,duruwa,5967,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,dusun,20654,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
nl,dutch,1269,nl,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,87,0,0,0
en,duya,141739,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
