localeGroup,audioLanguageSlug,coreLanguageId,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
group-01,bikol-buhinon,100255,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bilaspuri,6363,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bilua,139762,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bima,19537,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bimin,12286,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bimoba,5174,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,binandere,139683,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bine,11446,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,binukid,12854,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,birifor,139154,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,birifor-southern,5173,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bishnupriya,23250,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bislama,9181,0,0,false,false,false,0,0,0,0,0,0,11,2,197,158,0,0,0
group-01,bisu,140169,0,0,false,false,false,0,0,0,0,0,0,11,2,197,150,0,0,0
group-01,blaan-koronadal,12816,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,blaan-sarangani,12815,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,blackfoot,3105,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,blin,4593,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,blowo,147081,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bobe,115239,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,bobo-madare-southern,2073,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bodo,19594,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,bogghom,158871,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bokyi,2788,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bola,10813,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bolewa,19581,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bolinao,12589,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bomu,2081,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bongo,97457,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bora,139707,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,borna-shinasha,97524,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bororo,1873,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bosnian,20581,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,bouyei,3960,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bouyei-anshun,139132,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bouyei-qianxi,185354,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bozo-jenaama,140166,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bozo-tigemaxo,139885,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,brahui,351,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,braj-bhasha,5611,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,brazilian-sign-language,1872,0,0,false,false,false,0,0,0,0,0,0,11,2,197,196,0,0,0
group-01,brezhoneg,158608,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bru-eastern,7371,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bru-van-kieu,185256,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,budu-koya,24092,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,budu-nita,24091,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,budza,15667,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bugis,17645,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bugis-soppeng,185058,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bugkalot,184845,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,buglere,10601,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bukharian,6934,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,buksa,23325,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bukusu,19606,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bulgarian,1964,0,0,false,false,false,0,0,0,0,0,0,11,2,197,120,0,0,0
group-01,buli,19610,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bulu,2884,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bulusu,139916,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bum,139792,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bundel-khandi,20587,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bungu,99933,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,buol,17373,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bura-pabir,10343,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,buriat-russia,18321,0,0,false,false,false,0,0,0,0,0,0,11,2,197,141,0,0,0
group-01,burmese,1254,0,0,false,false,false,0,0,0,0,0,0,11,2,197,163,0,0,0
group-01,burmese-common,184855,0,0,false,false,false,0,0,0,0,0,0,11,2,197,179,0,0,0
group-01,burmese-musselmani,24293,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,burmese-standard,184854,0,0,false,false,false,0,0,0,0,0,0,11,2,197,129,0,0,0
group-01,burun,139538,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,burunge,139544,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,burushaski,10570,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,buurak,49141,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bwamu-laa-laa,2074,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,bwazza,9491,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cabecar,140126,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cakchiquel-central,5439,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,cakchiquel-eastern,5397,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cakchiquel-south-central,5437,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cakchiquel-western,5392,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
group-01,canela,101512,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cantonese,20601,0,0,false,false,false,0,0,0,0,0,0,11,2,197,84,0,0,0
group-01,capanahua,141267,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,carib-eastern,53421,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,catalan-valencian-balear,531,0,0,false,false,false,0,0,0,0,0,0,11,2,197,141,0,0,0
group-01,cebuano,12784,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,central-asian-russian,20899,0,0,false,false,false,0,0,0,0,0,0,11,2,197,119,0,0,0
group-01,central-buang,159546,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cerma,2067,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,chachi,4501,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chakfem,159392,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chakma,1253,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chaldean,20592,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,chamacoco,140087,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chamari,97720,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chamba-daka,159038,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chambeali,5652,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cham-eastern,19372,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chamling,50165,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chamorro,5379,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,cham-western,2145,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chara,140248,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chasu-pare,24223,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chatgaya-chittagonian-hindu,139131,0,0,false,false,false,0,0,0,0,0,0,11,2,197,153,0,0,0
group-01,chatgaya-chittagonian-muslim,21674,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,chatino-nopala,8282,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chatino-zenzontepec,8281,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chavacano,12791,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chechen,7139,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cheke-holo,144083,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cherepon,25991,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chhattisgarhi,6463,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
group-01,chibi-setentrional,139134,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chichewa,20857,0,0,false,false,false,0,0,0,0,0,0,11,2,197,96,0,0,0
group-01,chikunda,163660,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chilcotin,3099,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinanteco-quiotepec,8343,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinanteco-tepetotutla,7922,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinanteco-tlacoatzintepec,7926,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinantec-usila,97686,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chin-asho,1181,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinese-guiliu,53352,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinese-hokkien-amoy,184515,0,0,false,false,false,0,0,0,0,0,0,11,2,197,153,0,0,0
group-01,chinese-qinghai,24096,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinese-sichuan,23062,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chinese-simplified,21754,0,0,false,false,false,0,0,0,0,0,0,11,2,197,146,0,0,0
group-01,chinese-traditional,21753,0,0,false,false,false,0,0,0,0,0,0,11,2,197,166,0,0,0
group-01,chinese-yunnan-kunming,23061,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
group-01,chin-falam,1192,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chingoni,20084,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chin-khumi,1252,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chin-mun,8746,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chin-paite,5961,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chitembo,47429,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chitwan-tharu,167552,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chodri,5648,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chokwe-angola,23492,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chokwe-congo,23491,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chol-tumbala,8315,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chonyi,7343,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,chopi,8420,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chumburung,5232,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,churahi,5647,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chuukese,139129,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chuvash,18574,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,chwabo,8426,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cia-cia,17626,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cirebon,19766,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cishingini,9316,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,clela,23874,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cofan,184472,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cogui,23924,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,col,141796,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,colombian-sign-language,4247,0,0,false,false,false,0,0,0,0,0,0,11,2,197,196,0,0,0
group-01,comorian-shingazidja,15903,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cook-islands-maori,176906,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cora,8323,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,costa-rican-sign-language,4394,0,0,false,false,false,0,0,0,0,0,0,11,2,197,196,0,0,0
group-01,cree-western,3087,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,crimean-tatar,22335,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,crioulo-upper-guinea,5059,0,0,false,false,false,0,0,0,0,0,0,11,2,197,155,0,0,0
group-01,croatian,1109,0,0,false,false,false,0,0,0,0,0,0,11,2,197,98,0,0,0
group-01,csango,108102,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
group-01,cubeo,1592,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cuicateco-tepeuxila,8284,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cun,3792,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,curripaco,141382,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,cuyonon,12773,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,czech,4432,0,0,false,false,false,0,0,0,0,0,0,11,2,197,82,0,0,0
group-01,daani,185232,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,daasanach,97941,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,daba,2865,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dadeldhureli,53355,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dadiya,10292,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dagaari-northern,22197,0,0,false,false,false,0,0,0,0,0,0,11,2,197,197,0,0,0
group-01,dagaari-southern,5188,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dagara,116416,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dagbanli,184814,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,dan,5462,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,dangali-tharu,185063,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dangi,22682,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,danish,4454,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,dani-western,16447,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dano,139511,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,darchuleli,111588,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dargin,20644,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dari,53400,0,0,false,false,false,0,0,0,0,0,0,11,2,197,132,0,0,0
group-01,datooga,14081,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,daur,3786,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,davik-kui,185003,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dawro,4633,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dayak-ngaju,172218,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,daza,3299,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,deccani,22685,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,deg,144593,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,dei,140356,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dendi-djougou,53326,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dendi-malanville,1344,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dene,97745,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,deori,140367,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dera,19822,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dersim-zazaki,22684,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,desia,20863,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dhatki,10529,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,dhimal,140205,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dhivehi,53287,0,0,false,false,false,0,0,0,0,0,0,11,2,197,149,0,0,0
group-01,dhodia,6548,0,0,false,false,false,0,0,0,0,0,0,11,2,197,179,0,0,0
group-01,dhopadhola,20521,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dhundari,24343,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,dibali,184541,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dida-yocoboue,16052,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,didinga,13644,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,digaro-mishmi,144716,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,digo,7176,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dijim-cham,53395,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dimasa,19652,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dime,140225,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dinka-agar-bor,139058,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,dinka-northeastern-padang,24267,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,dinka-rek,24273,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dirasha,4694,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ditammari,1318,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,djola-bayote,53409,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-jamsay,140535,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-mombo,140549,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-togo-kan,185246,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-tommo-so,140443,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-tomo-kan,26248,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogon-toro-so,27145,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
group-01,dogose,139072,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dogri,20651,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dolpo,140409,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dom,175683,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dongissa,164768,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dong-northern,3787,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dongnu,3717,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dongo,140398,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dong-southern,3803,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
group-01,dongxiang,3933,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,doondo,98033,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,doromu-koki,141569,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,doti-doteli,185061,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,duala,2854,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dubli,23342,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dulangan-manobo,173673,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,duna,140449,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dungan,17820,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dungra-bhil,23258,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,duri,17601,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,duruma,7166,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,duruwa,5967,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dusun,20654,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
group-01,dutch,1269,0,0,false,false,false,0,0,0,0,0,0,11,2,197,87,0,0,0
group-01,duya,141739,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,dzongkha,1375,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
group-01,eastern-garame,179189,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,eastern-poqomchi,153550,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
group-01,ebira,9789,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ebrie,16074,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,eda,180999,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ede-cabe,140033,0,0,false,false,false,0,0,0,0,0,0,11,2,197,150,0,0,0
group-01,ede-ica,26816,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,edo,10255,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,efik,2728,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,eggon,10252,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ehugbo,139157,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ejagham-western,21205,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ekajuk,10248,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ekpari,10241,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ellomwe,184513,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,embera-catio,4246,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,embera-northern,98137,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
group-01,embu,7164,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,ende,19669,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,enga,12200,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,enggano,140421,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,english,529,0,0,false,false,false,0,0,0,0,0,0,11,2,197,0,0,0,0
group-01,english-african,185221,0,0,false,false,false,0,0,0,0,0,0,11,2,197,196,0,0,0
group-01,english-british,185021,0,0,false,false,false,0,0,0,0,0,0,11,2,197,196,0,0,0
group-01,english-north-american-indigenous,23156,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,enlhet-2,141755,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
group-01,enrekang,154090,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
